idDrink,strDrink,strCategory,strAlcoholic,strGlass,strInstructions,strDrinkThumb,strTags,dateModified,Ingredient,num_ingredientes,cluster,image_filename_x,image_path_x,image_filename_y,image_path_y,image_path
12752,Lemon Shot,Shot,Alcoholic,Shot glass,"Mix Galliano and Absolut Citron in a shot glass, lay lemon wedge sprinkled with sugar over glass and pour a rum over wedge and glass. light rum with a lighter and let burn for a second. Do shot quickly and suck on lemon. If it is done correctly, this will taste like a shot of sweet lemonade.",https://www.thecocktaildb.com/images/media/drink/mx31hv1487602979.jpg,,2017-02-20 15:02:59,"['Galliano', 'Absolut Citron', 'Lemon', 'Sugar', '151 proof rum']",5,3.0,12752.jpg,cocktail_images/12752.jpg,12752.jpg,cocktail_images\12752.jpg,cocktail_images\12752.jpg
11129,Boston Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake juice of lemon, powdered sugar, blended whiskey, and egg white with cracked ice and strain into a whiskey sour glass. Add the slice of lemon, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/kxlgbi1504366100.jpg,,2017-09-02 16:28:20,"['Blended whiskey', 'Lemon', 'Powdered sugar', 'Egg white', 'Lemon', 'Cherry']",6,4.0,11129.jpg,cocktail_images/11129.jpg,11129.jpg,cocktail_images\11129.jpg,cocktail_images\11129.jpg
17120,Brain Fart,Punch / Party Drink,Alcoholic,Punch bowl,Mix all ingredients together. Slowly and gently. Works best if ice is added to punch bowl and soda's are very cold.,https://www.thecocktaildb.com/images/media/drink/rz5aun1504389701.jpg,,2017-09-02 23:01:42,"['Everclear', 'Vodka', 'Mountain Dew', 'Surge', 'Lemon juice', 'Rum']",6,2.0,17120.jpg,cocktail_images/17120.jpg,17120.jpg,cocktail_images\17120.jpg,cocktail_images\17120.jpg
14782,Hot Creamy Bush,Coffee / Tea,Alcoholic,Irish coffee cup,Combine all ingredients in glass,https://www.thecocktaildb.com/images/media/drink/spvrtp1472668037.jpg,,2016-08-31 19:27:17,"['Irish whiskey', 'Baileys irish cream', 'Coffee']",3,4.0,14782.jpg,cocktail_images/14782.jpg,14782.jpg,cocktail_images\14782.jpg,cocktail_images\14782.jpg
178311,Broadside,Cocktail,Alcoholic,Highball glass,"Half fill the glass with ice cubes. Crush the wormwood and add to ice. Pour rum, scotch and butters, then serve!",https://www.thecocktaildb.com/images/media/drink/l2o6xu1582476870.jpg,,,"['151 proof rum', 'Scotch', 'Bitters', 'Wormwood', 'Ice']",5,4.0,178311.jpg,cocktail_images/178311.jpg,178311.jpg,cocktail_images\178311.jpg,cocktail_images\178311.jpg
13621,Tequila Sunrise,Cocktail,Alcoholic,Highball glass,"Pour the tequila and orange juice into glass over ice. Add the grenadine, which will sink to the bottom. Stir gently to create the sunrise effect. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/quqyqp1480879103.jpg,"IBA,ContemporaryClassic",2016-12-04 19:18:23,"['Tequila', 'Orange juice', 'Grenadine']",3,4.0,13621.jpg,cocktail_images/13621.jpg,13621.jpg,cocktail_images\13621.jpg,cocktail_images\13621.jpg
12808,Creme de Menthe,Homemade Liqueur,Alcoholic,Collins Glass,Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.,https://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg,,2015-09-03 05:18:38,"['Sugar', 'Water', 'Grain alcohol', 'Peppermint extract', 'Food coloring']",5,5.0,12808.jpg,cocktail_images/12808.jpg,12808.jpg,cocktail_images\12808.jpg,cocktail_images\12808.jpg
16995,Orange Whip,Other / Unknown,Alcoholic,Collins Glass,Pour ingredients over ice and stir.,https://www.thecocktaildb.com/images/media/drink/ttyrxr1454514759.jpg,,2016-02-03 15:52:39,"['Orange juice', 'Rum', 'Vodka', 'Cream', 'Ice']",5,2.0,16995.jpg,cocktail_images/16995.jpg,16995.jpg,cocktail_images\16995.jpg,cocktail_images\16995.jpg
12562,Alice Cocktail,Cocktail,Non alcoholic,Cocktail glass,"Shake well, strain into a large cocktail glass.",https://www.thecocktaildb.com/images/media/drink/qyqtpv1468876144.jpg,,2016-07-18 22:09:04,"['Grenadine', 'Orange juice', 'Pineapple juice', 'Cream']",4,4.0,12562.jpg,cocktail_images/12562.jpg,12562.jpg,cocktail_images\12562.jpg,cocktail_images\12562.jpg
178336,Blueberry Mojito,Cocktail,Alcoholic,Highball glass,Muddle the blueberries with the other ingredients and serve in a highball glass. Garnish with mint and a half slice of lime.,https://www.thecocktaildb.com/images/media/drink/07iep51598719977.jpg,Fruity,,"['Dark Rum', 'Lime Juice', 'Sugar', 'Blueberries', 'Lemon-lime soda']",5,3.0,178336.jpg,cocktail_images/178336.jpg,178336.jpg,cocktail_images\178336.jpg,cocktail_images\178336.jpg
12692,Lassi Khara,Other / Unknown,Non alcoholic,Highball Glass,Blend (frappe) in blender until frothy. Add torn curry leaves and serve cold.,https://www.thecocktaildb.com/images/media/drink/m1suzm1487603970.jpg,,2017-02-20 15:19:30,"['Yoghurt', 'Water', 'Salt', 'Asafoetida']",4,5.0,12692.jpg,cocktail_images/12692.jpg,12692.jpg,cocktail_images\12692.jpg,cocktail_images\12692.jpg
15801,Zimadori Zinger,Punch / Party Drink,Alcoholic,Collins glass,Pour Zima in a collins glass over ice and then pour the shot of Midori. Don't stir. Garnish with a cherry.,https://www.thecocktaildb.com/images/media/drink/bw8gzx1485619920.jpg,,2017-01-28 16:12:00,"['Midori melon liqueur', 'Zima']",2,4.0,15801.jpg,cocktail_images/15801.jpg,15801.jpg,cocktail_images\15801.jpg,cocktail_images\15801.jpg
11002,Long Island Tea,Ordinary Drink,Alcoholic,Highball glass,Combine all ingredients (except cola) and pour over ice in a highball glass. Add the splash of cola for color. Decorate with a slice of lemon and serve.,https://www.thecocktaildb.com/images/media/drink/nkwr4c1606770558.jpg,"Strong,Asia,StrongFlavor,Brunch,Vegetarian,Sour",2015-08-18 14:54:32,"['Vodka', 'Light rum', 'Gin', 'Tequila', 'Lemon', 'Coca-Cola']",6,1.0,11002.jpg,cocktail_images/11002.jpg,11002.jpg,cocktail_images\11002.jpg,cocktail_images\11002.jpg
178355,Mountain Bramble,Cocktail,Alcoholic,Old-fashioned glass,"Muddle the blackberries in a tumbler glass. Mix the Gin, lemon juice and sugar syrup in a shaker and strain over chopped ice. Top with Soda water and garnish with more blackberries and some mint",https://www.thecocktaildb.com/images/media/drink/stwiva1619704025.jpg,"Dark, Fruity",,"['Gin', 'Lemon Juice', 'Sugar Syrup', 'Blackberries', 'Soda Water', 'Mint']",6,1.0,178355.jpg,cocktail_images/178355.jpg,178355.jpg,cocktail_images\178355.jpg,cocktail_images\178355.jpg
11326,Dubonnet Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/pfz3hz1582483111.jpg,,2015-08-13 10:12:27,"['Dubonnet Rouge', 'Gin', 'Bitters', 'Lemon peel']",4,1.0,11326.jpg,cocktail_images/11326.jpg,11326.jpg,cocktail_images\11326.jpg,cocktail_images\11326.jpg
17208,Rose,Ordinary Drink,Alcoholic,Cocktail glass,"Shake together in a cocktail shaker, then strain into chilled glass. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/8kxbvq1504371462.jpg,"IBA,ContemporaryClassic",2017-09-02 17:57:42,"['Dry Vermouth', 'Gin', 'Apricot brandy', 'Lemon juice', 'Grenadine', 'Powdered sugar']",6,1.0,17208.jpg,cocktail_images/17208.jpg,17208.jpg,cocktail_images\17208.jpg,cocktail_images\17208.jpg
17840,Affinity,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/wzdtnn1582477684.jpg,,2017-09-07 21:44:05,"['Scotch', 'Sweet Vermouth', 'Dry Vermouth', 'Orange bitters']",4,4.0,17840.jpg,cocktail_images/17840.jpg,17840.jpg,cocktail_images\17840.jpg,cocktail_images\17840.jpg
15841,Mojito Extra,Cocktail,Alcoholic,Collins glass,"Put mint with lemon juice in a glas, mash the mint with a spoon, ice, rum & fill up with club soda. Top it with Angostura.",https://www.thecocktaildb.com/images/media/drink/vwxrsw1478251483.jpg,,2016-11-04 09:24:43,"['Mint', 'Lemon juice', 'Dark rum', 'Club soda', 'Angostura bitters']",5,4.0,15841.jpg,cocktail_images/15841.jpg,15841.jpg,cocktail_images\15841.jpg,cocktail_images\15841.jpg
12724,Sweet Bananas,Shake,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/sxpcj71487603345.jpg,,2017-02-20 15:09:05,"['Milk', 'Banana', 'Honey']",3,4.0,12724.jpg,cocktail_images/12724.jpg,12724.jpg,cocktail_images\12724.jpg,cocktail_images\12724.jpg
11959,Poppy Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Shake ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/cslw1w1504389915.jpg,,2017-09-02 23:05:15,"['Gin', 'Creme de Cacao']",2,1.0,11959.jpg,cocktail_images/11959.jpg,11959.jpg,cocktail_images\11959.jpg,cocktail_images\11959.jpg
11872,Orgasm,Ordinary Drink,Alcoholic,Cocktail glass,"Shake all ingredients with ice, strain into a chilled cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vr6kle1504886114.jpg,,2017-09-08 16:55:14,"['Creme de Cacao', 'Amaretto', 'Triple sec', 'Vodka', 'Light cream']",5,2.0,11872.jpg,cocktail_images/11872.jpg,11872.jpg,cocktail_images\11872.jpg,cocktail_images\11872.jpg
17839,Affair,Ordinary Drink,Alcoholic,Highball glass,"Pour schnapps, orange juice, and cranberry juice over ice in a highball glass. Top with club soda and serve.",https://www.thecocktaildb.com/images/media/drink/h5za6y1582477994.jpg,,2016-09-01 10:05:34,"['Strawberry schnapps', 'Orange juice', 'Cranberry juice', 'Club soda']",4,4.0,17839.jpg,cocktail_images/17839.jpg,17839.jpg,cocktail_images\17839.jpg,cocktail_images\17839.jpg
15006,Turkeyball,Shot,Alcoholic,Shot glass,Shake with ice and strain into a shot glass.,https://www.thecocktaildb.com/images/media/drink/rxurpr1441554292.jpg,,2015-09-06 16:44:53,"['Wild Turkey', 'Amaretto', 'Pineapple juice']",3,4.0,15006.jpg,cocktail_images/15006.jpg,15006.jpg,cocktail_images\15006.jpg,cocktail_images\15006.jpg
12706,Imperial Cocktail,Cocktail,Alcoholic,Cocktail glass,Shake with ice and strain into cocktail glass.,https://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,,2017-02-20 15:13:45,"['Lime juice', 'Gin', 'Aperol']",3,1.0,12706.jpg,cocktail_images/12706.jpg,12706.jpg,cocktail_images\12706.jpg,cocktail_images\12706.jpg
14209,Mocha-Berry,Coffee / Tea,Alcoholic,Irish coffee cup,"pour 6 oz. of coffee in a mug or Irish coffee cup. add coca mix and chambord, mix well and top off with whipped cream.",https://www.thecocktaildb.com/images/media/drink/vtwyyx1441246448.jpg,,2015-09-03 03:14:08,"['Coffee', 'Chambord raspberry liqueur', 'Cocoa powder', 'Whipped cream']",4,4.0,14209.jpg,cocktail_images/14209.jpg,14209.jpg,cocktail_images\14209.jpg,cocktail_images\14209.jpg
15409,Danbooka,Coffee / Tea,Alcoholic,Coffee Mug,pour it in and mix it.,https://www.thecocktaildb.com/images/media/drink/vurrxr1441246074.jpg,,2015-09-03 03:07:55,"['Coffee', 'Everclear']",2,4.0,15409.jpg,cocktail_images/15409.jpg,15409.jpg,cocktail_images\15409.jpg,cocktail_images\15409.jpg
11121,Bobby Burns Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/km6se51484411608.jpg,,2017-01-14 16:33:28,"['Sweet Vermouth', 'Scotch', 'Benedictine', 'Lemon peel']",4,4.0,11121.jpg,cocktail_images/11121.jpg,11121.jpg,cocktail_images\11121.jpg,cocktail_images\11121.jpg
178360,Lemon Elderflower Spritzer,Cocktail,Alcoholic,Highball glass,"Pour all ingredients over ice, stir and enjoy!
",https://www.thecocktaildb.com/images/media/drink/125w0o1630407389.jpg,"Summer, Fresh, Refreshing",,"['Elderflower cordial', 'Vodka', 'Soda Water', 'Fresh Lemon Juice']",4,2.0,178360.jpg,cocktail_images/178360.jpg,178360.jpg,cocktail_images\178360.jpg,cocktail_images\178360.jpg
13332,B-53,Shot,Alcoholic,Collins Glass,"Layer the Kahlua, Sambucca and Grand Marnier into a shot glas in that order. Better than B-52",https://www.thecocktaildb.com/images/media/drink/rwqxrv1461866023.jpg,,2016-04-28 18:53:43,"['Kahlua', 'Sambuca', 'Grand Marnier']",3,4.0,13332.jpg,cocktail_images/13332.jpg,13332.jpg,cocktail_images\13332.jpg,cocktail_images\13332.jpg
16967,Vodka Fizz,Other / Unknown,Alcoholic,White wine glass,"Blend all ingredients, save nutmeg. Pour into large white wine glass and sprinkle nutmeg on top.",https://www.thecocktaildb.com/images/media/drink/xwxyux1441254243.jpg,,2015-09-03 05:24:03,"['Vodka', 'Half-and-half', 'Limeade', 'Ice', 'Nutmeg']",5,2.0,16967.jpg,cocktail_images/16967.jpg,16967.jpg,cocktail_images\16967.jpg,cocktail_images\16967.jpg
15691,Zoksel,Soft Drink,Alcoholic,Beer pilsner,"No specific mixing instructions, just poor every ingredient in one glass. The lemon goes with it.",https://www.thecocktaildb.com/images/media/drink/ft8ed01485620930.jpg,,2017-01-28 16:28:50,"['Beer', 'Root beer', 'Lemonade', 'Coca-Cola', '7-Up', 'Creme de Cassis', 'Lemon']",7,4.0,15691.jpg,cocktail_images/15691.jpg,15691.jpg,cocktail_images\15691.jpg,cocktail_images\15691.jpg
13423,Atlantic Sun,Ordinary Drink,Alcoholic,Collins Glass,"Shake all the ingredients, top the drink with soda. Garnish with a slice of orange.",https://www.thecocktaildb.com/images/media/drink/doyxqb1493067556.jpg,,2017-04-24 21:59:16,"['Vodka', 'Southern Comfort', 'Passion fruit syrup', 'Sweet and sour', 'Club soda']",5,2.0,13423.jpg,cocktail_images/13423.jpg,13423.jpg,cocktail_images\13423.jpg,cocktail_images\13423.jpg
12862,Aloha Fruit punch,Punch / Party Drink,Non alcoholic,Collins Glass,"Add 1/4 cup water to ginger root. Boil 3 minutes. Strain. Add the liquid to the guava, lemon and pineapple juices. Make a syrup of sugar and remaining water. Cool. Combine with juices and pineapple. Chill throroughly.",https://www.thecocktaildb.com/images/media/drink/wsyvrt1468876267.jpg,,2016-07-18 22:11:07,"['Water', 'Ginger', 'Guava juice', 'Lemon juice', 'Pineapple', 'Sugar', 'Pineapple juice']",7,0.0,12862.jpg,cocktail_images/12862.jpg,12862.jpg,cocktail_images\12862.jpg,cocktail_images\12862.jpg
13899,3 Wise Men,Shot,Alcoholic,Collins glass,put them them in a glass... and slam it to tha head.,https://www.thecocktaildb.com/images/media/drink/wxqpyw1468877677.jpg,,2016-07-18 22:34:37,"['Jack Daniels', 'Johnnie Walker', 'Jim Beam']",3,4.0,13899.jpg,cocktail_images/13899.jpg,13899.jpg,cocktail_images\13899.jpg,cocktail_images\13899.jpg
12800,Coffee-Vodka,Homemade Liqueur,Alcoholic,Collins Glass,"Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg,,2016-08-31 19:18:14,"['Water', 'Sugar', 'Coffee', 'Vanilla', 'Vodka', 'Caramel coloring']",6,5.0,12800.jpg,cocktail_images/12800.jpg,12800.jpg,cocktail_images\12800.jpg,cocktail_images\12800.jpg
14306,Amaretto Stone Sour,Other / Unknown,Alcoholic,Collins Glass,Shake and Serve over ice,https://www.thecocktaildb.com/images/media/drink/xwryyx1472719921.jpg,,2016-09-01 09:52:01,"['Amaretto', 'Sour mix', 'Orange juice']",3,4.0,14306.jpg,cocktail_images/14306.jpg,14306.jpg,cocktail_images\14306.jpg,cocktail_images\14306.jpg
16196,Moranguito,Shot,Alcoholic,Shot glass,"first you put rhe absinthe, then put tequila, then put the Granadine syrup.",https://www.thecocktaildb.com/images/media/drink/urpsyq1475667335.jpg,,2016-10-05 12:35:35,"['Absinthe', 'Tequila', 'Grenadine']",3,4.0,16196.jpg,cocktail_images/16196.jpg,16196.jpg,cocktail_images\16196.jpg,cocktail_images\16196.jpg
12720,Kill the cold Smoothie,Other / Unknown,Non alcoholic,Highball glass,Juice ginger and lemon and add it to hot water. You may add cardomom.,https://www.thecocktaildb.com/images/media/drink/7j1z2e1487603414.jpg,,2017-02-20 15:10:15,"['Ginger', 'Lemon', 'Water']",3,0.0,12720.jpg,cocktail_images/12720.jpg,12720.jpg,cocktail_images\12720.jpg,cocktail_images\12720.jpg
15761,Quick-sand,Ordinary Drink,Alcoholic,Highball glass,"Simply add the orange juice, quite a quick pour in order to mix the sambucca with the orange juice. The juice MUST have fruit pulp!",https://www.thecocktaildb.com/images/media/drink/vprxqv1478963533.jpg,,2016-11-12 15:12:13,"['Black Sambuca', 'Orange juice']",2,4.0,15761.jpg,cocktail_images/15761.jpg,15761.jpg,cocktail_images\15761.jpg,cocktail_images\15761.jpg
11961,Port And Starboard,Ordinary Drink,Alcoholic,Pousse cafe glass,"Pour carefully into a pousse-cafe glass, so that creme de menthe floats on grenadine. Serve without mixing.",https://www.thecocktaildb.com/images/media/drink/wxvupx1441553911.jpg,,2015-09-06 16:38:31,"['Grenadine', 'Green Creme de Menthe']",2,4.0,11961.jpg,cocktail_images/11961.jpg,11961.jpg,cocktail_images\11961.jpg,cocktail_images\11961.jpg
178370,Mauresque,Cocktail,Alcoholic,Collins glass,"1 - Pour the Ricard (or pastis)
2 - Pour the orgeat syrup
3 - Finally pour the water and add ice cubes at your convenience.

Add the ice cubes at the end, otherwise the syrup and pastis do not mix well.",https://www.thecocktaildb.com/images/media/drink/duwfa11686236556.jpg,,,"['Ricard', 'Orgeat Syrup', 'Water']",3,5.0,178370.jpg,cocktail_images/178370.jpg,178370.jpg,cocktail_images\178370.jpg,cocktail_images\178370.jpg
12630,Rail Splitter,Cocktail,Non alcoholic,Highball glass,Mix sugar syrup with lemon juice in a tall glass. Fill up with ginger ale.,https://www.thecocktaildb.com/images/media/drink/stsuqq1441207660.jpg,,2015-09-02 16:27:40,"['Sugar syrup', 'Lemon juice', 'Ginger ale']",3,4.0,12630.jpg,cocktail_images/12630.jpg,12630.jpg,cocktail_images\12630.jpg,cocktail_images\12630.jpg
12750,Spanish chocolate,Cocoa,Non alcoholic,Coffee mug,"Stir the milk with the chocolate and the cinnamon over low heat until the chocolate dissolves. Add the eggs and beat the mixture until it becomes thick, taking care not to boil. Serve in coffee mug.",https://www.thecocktaildb.com/images/media/drink/pra8vt1487603054.jpg,,2017-02-20 15:04:14,"['Milk', 'Chocolate', 'Cinnamon', 'Egg yolk']",4,4.0,12750.jpg,cocktail_images/12750.jpg,12750.jpg,cocktail_images\12750.jpg,cocktail_images\12750.jpg
17216,Tommy's Margarita,Ordinary Drink,Alcoholic,Old-Fashioned glass,Shake and strain into a chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/loezxn1504373874.jpg,"IBA,NewEra",2017-09-02 18:37:54,"['Tequila', 'Lime Juice', 'Agave syrup']",3,4.0,17216.jpg,cocktail_images/17216.jpg,17216.jpg,cocktail_images\17216.jpg,cocktail_images\17216.jpg
12726,Tomato Tang,Other / Unknown,Non alcoholic,Highball glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up.",https://www.thecocktaildb.com/images/media/drink/869qr81487603278.jpg,,2017-02-20 15:07:58,"['Tomato juice', 'Lemon juice', 'Celery salt']",3,4.0,12726.jpg,cocktail_images/12726.jpg,12726.jpg,cocktail_images\12726.jpg,cocktail_images\12726.jpg
12764,Karsk,Ordinary Drink,Alcoholic,Highball glass,"Put a copper coin in a coffe-cup and fill up with coffee until you no longer see the coin, then add alcohol until you see the coin. Norwegian speciality.",https://www.thecocktaildb.com/images/media/drink/808mxk1487602471.jpg,,2017-02-20 14:54:31,"['Coffee', 'Grain alcohol']",2,4.0,12764.jpg,cocktail_images/12764.jpg,12764.jpg,cocktail_images\12764.jpg,cocktail_images\12764.jpg
13128,Diesel,Beer,Alcoholic,Pint glass,Pour the lager first then add the blackcurrant cordial. Top up with the cider. The colour sholud be very dark approaching the colour of Guiness.,https://www.thecocktaildb.com/images/media/drink/sxrrqq1454512852.jpg,,2016-02-03 15:20:52,"['Lager', 'Cider', 'Blackcurrant cordial']",3,4.0,13128.jpg,cocktail_images/13128.jpg,13128.jpg,cocktail_images\13128.jpg,cocktail_images\13128.jpg
17267,Bahama Mama,Cocktail,Alcoholic,Highball glass,"Add 2 parts club soda or more or less to taste.

Mix it all together and pour over a bunch of ice. Drink with a straw.",https://www.thecocktaildb.com/images/media/drink/tyb4a41515793339.jpg,,2018-01-12 21:42:19,"['Rum', 'Dark Rum', 'Banana liqueur', 'Grenadine', 'Pineapple Juice', 'Orange Juice', 'Sweet and Sour']",7,4.0,17267.jpg,cocktail_images/17267.jpg,17267.jpg,cocktail_images\17267.jpg,cocktail_images\17267.jpg
12618,Orangeade,Cocktail,Non alcoholic,Highball glass,"Place some ice cubes in a large tumbler or highball glass, add lemon juice, orange juice, sugar syrup, and stir well. Top up with cold soda water, serve with a drinking straw.",https://www.thecocktaildb.com/images/media/drink/ytsxxw1441167732.jpg,,2015-09-02 05:22:12,"['Lemon juice', 'Orange juice', 'Sugar syrup', 'Soda water']",4,4.0,12618.jpg,cocktail_images/12618.jpg,12618.jpg,cocktail_images\12618.jpg,cocktail_images\12618.jpg
178330,The Philosopher,Cocktail,Alcoholic,Margarita glass,"Add all the spirits in a shaker (best to use Hendricks gin) as well as the orange bitters and lemon juice. Strain into a Margarita glass, top with Prosecco.",https://www.thecocktaildb.com/images/media/drink/sp8hkp1596017787.jpg,,,"['Gin', 'Melon Liqueur', 'Orange Bitters', 'Lemon Juice', 'Prosecco']",5,1.0,178330.jpg,cocktail_images/178330.jpg,178330.jpg,cocktail_images\178330.jpg,cocktail_images\178330.jpg
12728,Yoghurt Cooler,Other / Unknown,Non alcoholic,Highball Glass,"Place all ingredients in the blender jar - cover and whiz on medium speed until well blended. Pour in one tall, 2 medium or 3 small glasses and drink up. Note: Use lots of ice in this one - great on hot days! To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.",https://www.thecocktaildb.com/images/media/drink/trttrv1441254466.jpg,,2015-09-03 05:27:46,"['Yoghurt', 'Fruit', 'Ice']",3,4.0,12728.jpg,cocktail_images/12728.jpg,12728.jpg,cocktail_images\12728.jpg,cocktail_images\12728.jpg
11064,Banana Daiquiri,Ordinary Drink,Alcoholic,Champagne flute,Pour all ingredients into shaker with ice cubes. Shake well. Strain in chilled cocktail glass.,https://www.thecocktaildb.com/images/media/drink/k1xatq1504389300.jpg,Fruity,2017-09-02 22:55:01,"['Light rum', 'Triple sec', 'Banana', 'Lime juice', 'Sugar', 'Cherry']",6,3.0,11064.jpg,cocktail_images/11064.jpg,11064.jpg,cocktail_images\11064.jpg,cocktail_images\11064.jpg
12370,Tequila Sour,Ordinary Drink,Alcoholic,Whiskey sour glass,"Shake tequila, juice of lemon, and powdered sugar with ice and strain into a whiskey sour glass. Add the half-slice of lemon, top with the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/ek0mlq1504820601.jpg,,2017-09-07 22:43:21,"['Tequila', 'Lemon', 'Powdered sugar', 'Lemon', 'Cherry']",5,4.0,12370.jpg,cocktail_images/12370.jpg,12370.jpg,cocktail_images\12370.jpg,cocktail_images\12370.jpg
17245,Rosemary Blue,Cocktail,Alcoholic,Balloon Glass,"1) Add the Bombay Sapphire, Blue Curacao, rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix.",https://www.thecocktaildb.com/images/media/drink/qwc5f91512406543.jpg,,2017-12-04 16:55:43,"['Gin', 'Blue Curacao', 'Tonic Water', 'Rosemary']",4,1.0,17245.jpg,cocktail_images/17245.jpg,17245.jpg,cocktail_images\17245.jpg,cocktail_images\17245.jpg
12452,Victory Collins,Ordinary Drink,Alcoholic,Collins glass,Shake all ingredients (except orange slice) with ice and strain into a collins glass over ice cubes. Add the slice of orange and serve.,https://www.thecocktaildb.com/images/media/drink/lx0lvs1492976619.jpg,,2017-04-23 20:43:39,"['Vodka', 'Lemon juice', 'Grape juice', 'Powdered sugar', 'Orange']",5,2.0,12452.jpg,cocktail_images/12452.jpg,12452.jpg,cocktail_images\12452.jpg,cocktail_images\12452.jpg
15403,Vodka Russian,Ordinary Drink,Alcoholic,Collins Glass,Mix it as a ordinary drink .,https://www.thecocktaildb.com/images/media/drink/rpttur1454515129.jpg,,2016-02-03 15:58:49,"['Vodka', 'Schweppes Russchian']",2,2.0,15403.jpg,cocktail_images/15403.jpg,15403.jpg,cocktail_images\15403.jpg,cocktail_images\15403.jpg
15300,3-Mile Long Island Iced Tea,Ordinary Drink,Alcoholic,Collins Glass,Fill 14oz glass with ice and alcohol. Fill 2/3 glass with cola and remainder with sweet & sour. Top with dash of bitters and lemon wedge.,https://www.thecocktaildb.com/images/media/drink/rrtssw1472668972.jpg,,2016-08-31 19:42:52,"['Gin', 'Light rum', 'Tequila', 'Triple sec', 'Vodka', 'Coca-Cola', 'Sweet and sour', 'Bitters', 'Lemon']",9,1.0,15300.jpg,cocktail_images/15300.jpg,15300.jpg,cocktail_images\15300.jpg,cocktail_images\15300.jpg
15675,A midsummernight dream,Ordinary Drink,Alcoholic,Collins Glass,"Mix the strawberrys in a blender Pour it together with the vodka,kirch and strawberry liquer over ice in a shaker. Shake well and pour in a highballglass. Fill up with the Russchian water",https://www.thecocktaildb.com/images/media/drink/ysqvqp1461867292.jpg,,2016-04-28 19:14:52,"['Vodka', 'Kirschwasser', 'Strawberry liqueur', 'Strawberries', 'Schweppes Russchian']",5,2.0,15675.jpg,cocktail_images/15675.jpg,15675.jpg,cocktail_images\15675.jpg,cocktail_images\15675.jpg
11664,Lone Tree Cocktail,Ordinary Drink,Alcoholic,Cocktail glass,"Stir ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,,2016-07-19 11:16:57,"['Sweet Vermouth', 'Gin']",2,1.0,11664.jpg,cocktail_images/11664.jpg,11664.jpg,cocktail_images\11664.jpg,cocktail_images\11664.jpg
11120,Bluebird,Ordinary Drink,Alcoholic,Cocktail glass,"In a mixing glass half-filled with crushed ice, combine the gin, triple sec, Curacao, and bitters. Stir well. Strain into a cocktail glass and garnish with the lemon twist and the cherry.",https://www.thecocktaildb.com/images/media/drink/5jhyd01582579843.jpg,,2015-09-02 17:06:11,"['Gin', 'Triple sec', 'Blue Curacao', 'Bitters', 'Maraschino cherry', 'Lemon peel']",6,1.0,11120.jpg,cocktail_images/11120.jpg,11120.jpg,cocktail_images\11120.jpg,cocktail_images\11120.jpg
